"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 20 08:00:21 GMT 2020","Fri Nov 20 08:00:28 GMT 2020","7216","smoke_tests","pricing_smoke_tests","SmokeTestSuite","","","test_logout_successfully",""
"passed","Fri Nov 20 08:00:10 GMT 2020","Fri Nov 20 08:00:21 GMT 2020","11191","smoke_tests","pricing_smoke_tests","SmokeTestSuite","","","test_login_successfully",""
